"","Grasslandtop","estimate","ci.lb","ci.ub","pval","zval","se","sigma1","sigma2","sigma3","Qm","QmP","K","Var","number","percent"
"Active",0.155695735654901,0.155695735654901,-0.0762012285536023,0.387592699863404,0.188200632777829,1.31592078176453,0.118316951759153,2.6640624016784e-09,0.022887733583069,0.293229557384031,13.3951126040415,0.00385558975544324,82,"active",38,0.463414634146341
"Passive",-0.330464977471734,-0.330464977471734,-0.558216242610728,-0.102713712332739,0.00445664870488755,-2.84388959859851,0.11620176030553,NA,NA,NA,NA,NA,NA,"passive",38,0.463414634146341
"SOC",-0.169933918231959,-0.169933918231959,-0.637284891072147,0.297417054608228,0.476053505215045,-0.712664311924535,0.238448755449892,NA,NA,NA,NA,NA,NA,"SOC",6,0.0731707317073171
