"","Abandoned","estimate","ci.lb","ci.ub","pval","zval","se","sigma1","sigma2","sigma3","Qm","QmP","K","Soil.layer","number","percent"
"Soil.layersubsoil",0.0606086794728389,0.0606086794728389,-0.0176887036510398,0.138906062596718,0.129222517168342,1.51717495755063,0.0399483785117882,0.218716293087525,NA,NA,1075.45015769173,2.94418757962977e-234,1432,"subsoil",588,0.408333333333333
"Soil.layertopsoil",0.209798697485469,0.209798697485469,0.131760192189724,0.287837202781214,1.37044488406519e-07,5.26916666992278,0.0398162955601751,NA,NA,NA,NA,NA,NA,"topsoil",852,0.591666666666667
